dateIDd,avgTemp,maxTemp,minTemp,avgDewPoint,avgHumRel,maxHumRel,minHumRel,sumPrecipitationHgt,timePrecipitation,precipitationToday,avgWindDir,avgWindSpd,maxWindSpd,avgVis,avgPkpa,avgHmdx,avgWindChill,maxWindChill,minWindChill,Rain,Snow,Thunderstorm,Drizzle,Fog,percentCloudy,percentSunny,dateIDm,Year,Month,Day,Weekday,Holiday,Duration,Volume
20171008,20.45972222222223,23.4,17.633333333333336,15.919444444444444,75.80555555555556,94.33333333333331,59.0,9.95,0.16666666666666666,1.0,20.847222222222225,18.972222222222225,31.0,23.195833333333336,100.23138888888887,26.095238095238106,,,,2,0,0,0.0,0.08333333333333333,0.25,0.16666666666666666,201710,2017,10,8,0,0,825.5504910988336,13032
20171009,16.47083333333333,17.599999999999994,15.266666666666666,15.231944444444439,92.5,97.0,81.33333333333333,32.50000000000001,0.4583333333333333,1.0,16.85416666666666,8.944444444444445,19.33333333333333,14.483333333333334,100.67222222222222,,,,,2,0,0,0.08333333333333333,0.5833333333333334,0.16666666666666666,0.0,201710,2017,10,9,1,1,641.4817850637522,4392
20171010,16.990277777777774,21.266666666666673,13.966666666666667,14.477777777777787,85.75,97.33333333333331,68.66666666666667,0.0,0.0,0.0,25.58333333333333,13.013888888888893,17.333333333333332,19.010416666666668,101.11944444444444,25.25,,,,0,0,0,0.0,0.4166666666666667,0.125,0.2916666666666667,201710,2017,10,10,1,0,730.2916001740898,20679
20171011,9.655555555555557,13.3,6.7,2.823611111111111,62.861111111111114,74.0,53.33333333333334,0.0,0.0,0.0,5.402777777777778,11.513888888888886,19.666666666666668,26.15,102.1104166666667,,,,,0,0,0,0.0,0.0,0.4166666666666667,0.08333333333333333,201710,2017,10,11,1,0,680.3341545712602,18671
20171012,9.608333333333333,15.533333333333333,4.166666666666667,2.0291666666666663,61.98611111111111,83.33333333333333,38.66666666666666,0.0,0.0,0.0,8.055555555555559,9.41666666666667,14.666666666666664,26.15,102.52861111111113,,,,,0,0,0,0.0,0.0,0.04166666666666666,0.375,201710,2017,10,12,1,0,713.4664484451719,19552
20171013,12.480555555555556,16.7,6.2,4.459722222222221,60.513888888888886,89.33333333333331,40.333333333333336,0.0,0.0,0.0,16.430555555555557,12.958333333333336,22.33333333333333,26.15,102.07305555555556,,,,,0,0,0,0.0,0.0,0.25,0.20833333333333331,201710,2017,10,13,1,0,725.3960924517851,19859
20171014,15.808333333333335,18.066666666666666,13.6,13.050000000000002,83.95833333333333,93.0,61.66666666666666,0.2,0.08333333333333333,1.0,20.54861111111111,9.08333333333333,13.333333333333336,19.16666666666667,101.59527777777777,,,,,1,0,0,0.08333333333333333,0.16666666666666666,0.5833333333333334,0.0,201710,2017,10,14,0,0,749.0325181035661,14638
20171015,17.186111111111117,22.26666666666667,11.800000000000002,14.869444444444447,86.5972222222222,97.0,72.0,12.35,0.4166666666666667,1.0,18.31944444444445,16.458333333333332,31.0,17.258333333333336,99.98069444444445,26.6,,,,1,0,0,0.0,0.5,0.25,0.08333333333333333,201710,2017,10,15,0,0,693.3981623277182,9142
20171016,6.6000000000000005,8.766666666666666,3.5,0.2819444444444445,64.37499999999999,74.66666666666667,51.33333333333334,0.0,0.0,0.0,28.66666666666666,13.013888888888886,27.0,23.09166666666667,101.21152777777776,,,,,0,0,0,0.0,0.0,0.4166666666666667,0.125,201710,2017,10,16,1,0,657.112539556962,15168
20171017,7.677777777777781,13.466666666666667,1.0,1.4125,66.40277777777777,90.0,47.66666666666666,0.0,0.0,0.0,21.590277777777786,13.430555555555555,21.66666666666667,25.64583333333333,101.48680555555555,,-2.5,-2.0,-3.0,0,0,0,0.0,0.0,0.2916666666666667,0.08333333333333333,201710,2017,10,17,1,0,671.2584276463112,16523
20171018,13.562500000000002,18.2,9.7,7.7666666666666675,69.0138888888889,88.33333333333331,50.33333333333334,0.0,0.0,0.0,21.819444444444446,10.722222222222221,16.0,24.133333333333336,101.51819444444443,,,,,0,0,0,0.0,0.0,0.0,0.4583333333333333,201710,2017,10,18,1,0,711.9957124183006,19125
20171019,15.91111111111111,21.0,11.4,8.101388888888888,61.40277777777778,80.66666666666667,38.333333333333336,0.0,0.0,0.0,20.69444444444445,20.069444444444443,31.0,25.6125,100.82902777777777,,,,,0,0,0,0.0,0.0,0.16666666666666666,0.20833333333333331,201710,2017,10,19,1,0,721.3530997304582,19292
20171020,12.90694444444444,17.066666666666666,8.266666666666667,3.3097222222222222,52.98611111111111,70.33333333333333,38.66666666666666,0.0,0.0,0.0,23.61111111111111,13.736111111111114,19.666666666666668,26.15,101.23861111111107,,,,,0,0,0,0.0,0.0,0.0,0.4583333333333333,201710,2017,10,20,1,0,720.5262651334785,19741
20171021,14.758333333333333,20.33333333333333,9.533333333333333,7.75138888888889,63.55555555555557,80.66666666666667,48.66666666666666,0.0,0.0,0.0,20.76388888888889,7.611111111111112,13.0,25.64583333333333,101.76791666666664,,,,,0,0,0,0.0,0.0,0.2916666666666667,0.20833333333333331,201710,2017,10,21,0,0,827.2303765539607,16651
20171022,13.136111111111115,19.133333333333333,8.866666666666667,9.170833333333333,77.83333333333334,92.33333333333331,56.66666666666666,0.0,0.0,0.0,13.423611111111114,7.694444444444443,12.0,25.079166666666666,102.02541666666666,,,,,0,0,0,0.0,0.16666666666666666,0.2916666666666667,0.16666666666666666,201710,2017,10,22,0,0,830.6661700975081,14768
20171023,15.075,20.766666666666666,7.2333333333333325,9.430555555555557,70.90277777777777,90.0,46.33333333333334,0.0,0.0,0.0,16.04861111111111,11.208333333333336,18.33333333333333,26.11666666666667,101.3984722222222,,,,,0,0,0,0.0,0.0,0.25,0.16666666666666666,201710,2017,10,23,1,0,740.1033405172412,18560
20171024,17.26388888888889,23.46666666666667,13.433333333333332,14.327777777777778,83.66666666666667,97.66666666666669,61.33333333333334,21.7,0.2916666666666667,1.0,16.381944444444443,11.31944444444444,28.66666666666667,16.09166666666667,100.15444444444445,26.54166666666667,,,,3,0,0,0.0,0.75,0.16666666666666666,0.16666666666666666,201710,2017,10,24,1,0,630.966013712047,10210
20171025,14.00138888888889,16.9,11.333333333333336,8.366666666666665,71.29166666666667,98.66666666666669,48.0,0.2,0.08333333333333333,1.0,23.4375,8.0,13.0,21.358333333333334,100.04694444444445,,,,,0,0,0,0.0,0.6666666666666666,0.25,0.08333333333333333,201710,2017,10,25,1,0,704.4174180545242,18854
20171026,10.291666666666666,11.966666666666667,8.700000000000001,5.8125,73.98611111111113,83.66666666666667,66.66666666666667,5.0,0.4166666666666667,1.0,28.95833333333333,9.055555555555557,15.666666666666664,23.3625,100.16055555555555,,,,,1,0,0,0.0,0.16666666666666666,0.4583333333333333,0.0,201710,2017,10,26,1,0,629.8990466462377,11748
20171027,7.8895833333333325,10.5,5.8,3.5798611111111125,74.60416666666667,83.33333333333333,63.0,0.1,0.04166666666666666,1.0,19.284722222222225,14.326388888888886,30.5,23.629166666666666,100.76527777777777,,,,,0,0,0,0.0,0.0,0.25,0.20833333333333331,201710,2017,10,27,1,0,685.4436927498056,16703
20171028,12.441666666666665,18.266666666666666,4.0,6.045833333333333,67.16666666666667,93.33333333333331,51.0,0.0,0.0,0.0,15.305555555555555,14.347222222222225,24.66666666666667,26.15,100.51555555555555,,,,,0,0,0,0.0,0.0,0.2916666666666667,0.125,201710,2017,10,28,0,0,807.6905465288036,14894
20171029,10.92708333333333,14.333333333333336,8.7,9.461111111111112,90.80555555555556,95.5,78.0,17.55,0.6666666666666666,1.0,13.416666666666664,10.465277777777775,20.0,14.39375,100.06923611111112,,,,,1,0,0,0.0,0.5833333333333334,0.0,0.0,201710,2017,10,29,0,0,652.6957399926551,5446
20171030,10.852777777777774,18.55,6.7,6.970833333333334,77.7013888888889,95.5,50.0,5.049999999999999,0.2916666666666667,1.0,18.076388888888886,31.215277777777786,41.333333333333336,23.08750000000001,98.24125,,,,,1,0,0,0.0,0.0,0.08333333333333333,0.16666666666666666,201710,2017,10,30,1,0,607.9259529454678,10966
20171031,7.561111111111113,10.4,4.7,1.4347222222222218,66.3888888888889,85.0,45.66666666666666,0.4,0.04166666666666666,1.0,22.61111111111111,24.81944444444445,29.66666666666667,20.40416666666668,100.39680555555552,,,,,1,0,0,0.0,0.0,0.16666666666666666,0.3333333333333333,201710,2017,10,31,1,0,654.9659048886916,13521
20171101,5.604166666666668,9.333333333333334,2.033333333333333,1.3888888888888886,75.15277777777777,91.33333333333331,54.33333333333334,1.7499999999999998,0.16666666666666666,1.0,17.361111111111118,7.847222222222223,13.0,23.33333333333333,101.9379166666667,,,,,1,0,0,0.0,0.16666666666666666,0.375,0.0,201711,2017,11,1,1,0,647.1190383568039,12853
20171102,10.68611111111111,15.2,5.433333333333334,9.627777777777778,93.20833333333336,97.0,82.33333333333333,20.2,0.75,1.0,15.402777777777779,10.083333333333332,16.666666666666668,15.829166666666667,101.27638888888892,,,,,2,0,0,0.0,0.9166666666666666,0.3333333333333333,0.0,201711,2017,11,2,1,0,591.9567409334851,6149
20171103,11.056944444444444,16.1,4.2,6.345833333333331,73.75,95.33333333333331,51.33333333333334,11.5,0.20833333333333331,1.0,23.743055555555557,16.736111111111107,23.33333333333333,18.19583333333334,101.02361111111112,,,,,1,0,0,0.0,0.3333333333333333,0.375,0.08333333333333333,201711,2017,11,3,1,0,647.0815626021575,12236
20171104,3.451388888888889,6.133333333333333,0.6,-1.3472222222222223,71.70833333333336,90.0,56.33333333333334,0.0,0.0,0.0,19.31944444444445,8.652777777777779,17.333333333333332,24.5375,102.34125000000002,,-3.0,-2.0,-4.0,1,0,0,0.0,0.0,0.3333333333333333,0.08333333333333333,201711,2017,11,4,0,0,700.3427331887202,9220
20171105,7.756944444444443,12.633333333333335,2.266666666666667,4.941666666666666,82.5972222222222,92.66666666666669,66.66666666666667,6.9,0.4583333333333333,1.0,13.194444444444445,19.791666666666668,29.33333333333333,20.510416666666675,101.24375,,,,,1,0,0,0.0,0.16666666666666666,0.3333333333333333,0.0,201711,2017,11,5,0,0,565.5975948196115,4324
20171106,10.008333333333336,14.0,2.3,6.2333333333333325,78.33333333333333,97.66666666666669,59.66666666666666,10.05,0.4166666666666667,1.0,25.83333333333334,15.666666666666664,23.66666666666667,18.425000000000008,100.62402777777778,,,,,1,0,0,0.0,0.3333333333333333,0.125,0.16666666666666666,201711,2017,11,6,1,0,624.066172221152,10382
20171107,1.8138888888888884,3.766666666666667,-0.9666666666666668,-5.838888888888889,57.47222222222222,72.33333333333333,44.66666666666666,0.0,0.0,0.0,27.83333333333334,8.166666666666666,13.0,24.60416666666667,101.93958333333336,,-2.75,-2.0,-4.0,0,0,0,0.0,0.0,0.375,0.125,201711,2017,11,7,1,0,631.4463507867366,11249
20171108,2.73125,6.0,-1.1666666666666667,-3.90625,62.826388888888886,78.0,44.5,0.0,0.0,0.0,18.791666666666668,9.166666666666666,14.666666666666664,25.710869565217394,101.91798611111106,,-4.571428571428571,-3.0,-7.0,0,0,0,0.0,0.0,0.5,0.0,201711,2017,11,8,1,0,625.6848928476937,11339
20171109,4.583333333333335,7.366666666666667,0.6,-1.684722222222223,64.54166666666667,87.0,53.0,1.25,0.04166666666666666,1.0,17.972222222222225,16.02777777777778,29.33333333333333,24.78958333333333,101.04138888888887,,-4.0,-4.0,-4.0,1,0,0,0.0,0.08333333333333333,0.375,0.08333333333333333,201711,2017,11,9,1,0,627.2326178682811,10902
20171110,-5.1319444444444455,1.0,-8.266666666666666,-12.858333333333334,55.81944444444446,90.66666666666669,40.333333333333336,2.3,0.125,1.0,24.88888888888889,23.930555555555554,29.33333333333333,21.17916666666667,101.57999999999998,,-12.280303030303033,-5.5,-15.0,1,3,0,0.0,0.08333333333333333,0.08333333333333333,0.25,201711,2017,11,10,1,0,545.1537138389367,6395
20171111,-5.586111111111113,-1.9333333333333331,-9.033333333333333,-11.280555555555553,64.8888888888889,77.33333333333333,50.0,0.1,0.04166666666666666,1.0,23.402777777777768,11.944444444444445,20.33333333333333,25.64583333333333,102.88972222222223,,-10.097222222222221,-5.0,-15.666666666666664,0,0,0,0.0,0.0,0.125,0.25,201711,2017,11,11,0,0,579.6744833068362,5032
20171112,-1.7833333333333323,1.6666666666666667,-4.1,-8.463888888888887,61.50000000000002,74.66666666666667,41.333333333333336,0.0,0.0,0.0,12.701388888888886,5.333333333333333,9.0,25.141666666666666,102.5561111111111,,-5.035087719298246,-2.0,-7.333333333333332,0,0,0,0.0,0.0,0.3333333333333333,0.08333333333333333,201711,2017,11,12,0,0,634.9636544190664,5035
20171113,-1.5180555555555555,0.5,-4.4,-5.423611111111112,75.15277777777777,87.33333333333331,66.0,0.0,0.0,0.0,9.624999999999996,7.916666666666668,10.666666666666666,18.766666666666676,102.43513888888891,,-4.904761904761905,-2.0,-7.666666666666668,0,0,0,0.0,0.0,0.5416666666666666,0.04166666666666666,201711,2017,11,13,1,0,594.0305295950155,8025
20171114,1.2375,2.9,-0.26666666666666666,-3.479166666666666,71.08333333333331,75.33333333333333,63.66666666666666,0.0,0.0,0.0,5.875,7.305555555555554,11.0,19.633333333333344,102.30263888888885,,-2.7777777777777777,-2.0,-3.5,0,0,0,0.0,0.0,0.6666666666666666,0.0,201711,2017,11,14,1,0,607.7335461149021,9086
20171115,1.8819444444444449,6.400000000000001,-3.1333333333333333,-2.7319444444444443,72.875,92.33333333333331,54.0,0.0,0.0,0.0,16.152777777777775,8.541666666666666,15.333333333333336,18.893750000000008,101.70166666666668,,-3.7037037037037033,-2.0,-5.333333333333333,0,0,0,0.0,0.5,0.375,0.16666666666666666,201711,2017,11,15,1,0,629.5565707000956,9413
20180410,0.4833333333333332,3.533333333333333,-2.966666666666667,-5.5486111111111125,65.18055555555557,84.0,46.0,0.0,0.0,0.0,20.743055555555557,8.722222222222221,15.0,20.100000000000012,101.55861111111112,,-4.666666666666667,-3.5,-6.0,1,1,0,0.0,0.0,0.3333333333333333,0.20833333333333331,201804,2018,4,10,1,0,604.0541095890411,2920
20180411,2.9000000000000004,6.7,-1.7999999999999998,-3.7125,63.81944444444446,81.0,45.0,0.0,0.0,0.0,20.57638888888889,12.791666666666664,24.33333333333333,20.100000000000012,101.21958333333332,,-5.895833333333332,-4.5,-7.0,1,0,0,0.0,0.0,0.4166666666666667,0.125,201804,2018,4,11,1,0,686.5038751228033,9161
20180412,5.1736111111111125,9.333333333333334,1.6666666666666667,0.7138888888888889,75.2638888888889,95.33333333333331,45.33333333333334,7.6,0.25,1.0,18.180555555555557,11.888888888888886,25.66666666666667,15.091666666666667,100.61166666666668,,,,,2,0,0,0.0,0.5833333333333334,0.4583333333333333,0.0,201804,2018,4,12,1,0,674.9088930009798,9187
20180413,6.080555555555557,8.966666666666667,3.1333333333333333,2.35,78.1388888888889,96.33333333333331,58.66666666666666,0.0,0.0,0.0,24.20833333333333,9.652777777777775,13.0,16.82291666666667,100.68958333333336,,,,,1,0,0,0.0,0.5,0.375,0.0,201804,2018,4,13,1,0,688.0757263972342,12149
20180414,-0.4777777777777777,5.966666666666668,-3.2,-12.655555555555553,40.80555555555555,83.66666666666667,30.0,0.0,0.0,0.0,6.666666666666668,16.90277777777778,29.0,21.41250000000001,102.04569444444445,,-6.833333333333332,-5.0,-9.666666666666666,1,1,0,0.0,0.0,0.4583333333333333,0.0,201804,2018,4,14,0,0,624.1340585261223,6527
20180415,-2.531944444444445,-0.06666666666666668,-5.7,-11.43611111111111,51.79166666666666,71.0,38.66666666666666,0.45,0.16666666666666666,1.0,4.708333333333334,24.5,31.66666666666667,19.812500000000004,102.6909722222222,,-8.840277777777779,-5.5,-13.666666666666664,4,3,0,0.16666666666666666,0.0,0.16666666666666666,0.0,201804,2018,4,15,0,0,556.9982653946228,3459
20180416,1.025,3.5,-0.9,-1.3194444444444449,84.52777777777777,92.66666666666669,64.66666666666667,13.45,0.75,1.0,5.9305555555555545,23.680555555555554,30.0,16.997916666666672,100.72125,,-5.703703703703704,-5.333333333333333,-6.333333333333332,4,3,0,0.16666666666666666,0.08333333333333333,0.125,0.0,201804,2018,4,16,1,0,538.9681353265146,2542
20180417,1.8236111111111104,2.8000000000000003,0.4,0.29722222222222217,89.66666666666664,95.0,85.66666666666667,2.2,0.4166666666666667,1.0,21.73611111111111,18.263888888888886,27.33333333333333,15.93125,99.36152777777772,,,,,1,1,0,0.16666666666666666,0.5833333333333334,0.16666666666666666,0.0,201804,2018,4,17,1,0,589.144204851752,5936
20180418,3.5083333333333333,6.866666666666667,0.03333333333333333,0.19027777777777768,79.66666666666666,92.66666666666669,63.0,0.8,0.25,1.0,23.944444444444446,22.04166666666667,29.66666666666667,17.42708333333334,99.61652777777776,,-6.0,-5.0,-7.0,1,1,0,0.0,0.25,0.16666666666666666,0.0,201804,2018,4,18,1,0,607.4651395529856,8993
20180419,2.8180555555555564,4.7,0.6,-1.7944444444444445,72.12500000000001,81.66666666666667,60.66666666666666,0.2,0.08333333333333333,1.0,28.159722222222232,13.569444444444445,18.666666666666668,19.166666666666675,100.21958333333336,,,,,1,1,0,0.0,0.0,0.25,0.08333333333333333,201804,2018,4,19,1,0,626.957769459641,10419
20180420,4.626388888888889,8.066666666666668,0.8666666666666666,-3.1215277777777786,58.91666666666666,77.66666666666667,41.333333333333336,0.2,0.08333333333333333,1.0,27.78472222222223,15.236111111111114,20.33333333333333,18.95208333333334,101.44236111111107,,,,,1,1,0,0.0,0.0,0.3333333333333333,0.0,201804,2018,4,20,1,0,650.7157163624616,12382
20180421,7.008333333333333,11.566666666666668,1.5,-6.2375,39.91666666666667,59.0,24.66666666666667,0.0,0.0,0.0,29.41666666666666,12.833333333333336,21.66666666666667,27.15833333333333,102.05027777777777,,,,,0,0,0,0.0,0.0,0.0,0.3333333333333333,201804,2018,4,21,0,0,841.3417317708332,15360
20180422,7.995833333333334,13.9,0.6666666666666669,-7.870833333333333,34.111111111111114,58.33333333333334,18.33333333333333,0.0,0.0,0.0,27.722222222222214,7.875000000000001,13.333333333333336,27.15833333333333,102.31722222222223,,-4.0,-4.0,-4.0,0,0,0,0.0,0.0,0.0,0.3333333333333333,201804,2018,4,22,0,0,915.8400478182904,16730
20180423,10.644444444444442,17.8,0.8333333333333334,-6.224999999999999,34.44444444444444,61.66666666666666,16.666666666666668,0.0,0.0,0.0,20.52083333333333,6.847222222222222,12.666666666666664,27.15833333333333,102.30361111111108,,-4.0,-4.0,-4.0,0,0,0,0.0,0.0,0.125,0.2916666666666667,201804,2018,4,23,1,0,807.310467327129,19986
20180424,14.620833333333332,21.83333333333333,5.5,0.3333333333333333,38.451388888888886,49.5,30.33333333333333,0.0,0.0,0.0,20.98611111111111,9.444444444444443,17.333333333333332,27.15833333333333,101.60152777777776,,,,,0,0,0,0.0,0.0,0.2916666666666667,0.08333333333333333,201804,2018,4,24,1,0,805.087479718767,22188
20180425,12.5375,14.333333333333336,10.7,7.774999999999999,75.19444444444444,97.0,42.66666666666666,23.099999999999994,0.5,1.0,13.458333333333336,11.277777777777779,17.333333333333332,15.86458333333333,100.71166666666666,,,,,2,0,0,0.0,0.6666666666666666,0.16666666666666666,0.0,201804,2018,4,25,1,0,618.4558690890349,7761
20180426,9.398611111111109,11.566666666666668,7.666666666666668,8.548611111111109,94.41666666666669,98.0,82.66666666666667,11.449999999999998,0.75,1.0,20.25,13.694444444444445,26.0,10.647916666666664,99.80625000000002,,,,,1,0,0,0.08333333333333333,1.25,0.16666666666666666,0.08333333333333333,201804,2018,4,26,1,0,594.3860103626943,6948
20180427,9.852777777777778,13.633333333333333,5.3,5.4125000000000005,75.31944444444444,93.33333333333331,53.33333333333334,0.0,0.0,0.0,18.875000000000004,10.388888888888888,21.0,26.65625,100.33444444444444,,,,,0,0,0,0.0,0.25,0.5,0.04166666666666666,201804,2018,4,27,1,0,745.5469419354838,19375
20180428,10.427777777777775,14.4,7.8,6.608333333333333,78.51388888888887,93.66666666666669,56.33333333333334,0.0,0.0,0.0,21.91666666666667,10.277777777777779,20.0,22.49166666666667,100.24180555555556,,,,,1,0,0,0.0,0.0,0.4166666666666667,0.08333333333333333,201804,2018,4,28,0,0,820.1359776807375,16488
20180429,6.398611111111113,8.500000000000002,5.333333333333333,4.533333333333333,88.02777777777777,95.66666666666669,80.0,14.4,0.6666666666666666,1.0,30.04166666666667,12.0,15.666666666666664,16.629166666666666,100.64541666666666,,,,,1,0,0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,201804,2018,4,29,0,0,636.8122688710029,4597
20180430,7.819444444444442,9.533333333333333,6.166666666666668,5.8125,87.33333333333331,95.33333333333331,76.66666666666667,10.3,0.5,1.0,11.805555555555555,15.097222222222225,22.0,17.329166666666673,100.86944444444448,,,,,1,0,0,0.0,0.3333333333333333,0.16666666666666666,0.0,201804,2018,4,30,1,0,664.1335938887903,11258
20180501,12.0875,17.433333333333334,7.166666666666668,6.072222222222222,69.77777777777779,93.66666666666669,39.66666666666666,0.4,0.125,1.0,22.20833333333333,9.305555555555557,16.666666666666668,22.693750000000005,100.89541666666666,,,,,1,0,0,0.0,0.25,0.25,0.16666666666666666,201805,2018,5,1,1,0,800.6036618691928,21956
20180502,18.41388888888889,25.46666666666667,12.866666666666667,8.256944444444445,53.7361111111111,87.33333333333331,36.0,0.0,0.0,0.0,22.13888888888889,17.75,35.0,21.479166666666675,100.40805555555555,25.83333333333333,,,,1,0,0,0.0,0.0,0.375,0.0,201805,2018,5,2,1,0,791.762476854842,23223
20180503,15.012499999999998,17.26666666666667,13.1,13.726388888888884,92.09722222222223,97.0,85.66666666666667,15.599999999999998,0.4166666666666667,1.0,20.25,5.694444444444442,10.333333333333334,12.641666666666667,100.58902777777777,,,,,3,0,0,0.0,1.0,0.3333333333333333,0.08333333333333333,201805,2018,5,3,1,0,702.24371357867,12527
20180504,11.355555555555556,17.766666666666666,8.366666666666667,9.254166666666668,87.48611111111113,97.0,60.33333333333334,7.15,0.20833333333333331,1.0,16.069444444444443,14.458333333333336,44.66666666666666,13.833333333333336,100.08583333333333,,,,,1,0,1,0.0,1.0833333333333333,0.4166666666666667,0.0,201805,2018,5,4,1,0,728.0122195642335,15467
20180505,13.423611111111107,19.766666666666666,6.933333333333334,5.769444444444447,61.24999999999999,74.66666666666667,39.0,0.0,0.0,0.0,22.36111111111111,20.23611111111111,38.66666666666666,26.65416666666667,100.64847222222224,,,,,0,0,0,0.0,0.0,0.16666666666666666,0.2916666666666667,201805,2018,5,5,0,0,920.49985126004,23531
20180506,14.158333333333333,18.133333333333333,9.866666666666667,4.141666666666667,52.70833333333334,74.33333333333333,32.0,0.0,0.0,0.0,8.38888888888889,13.847222222222221,19.33333333333333,26.65416666666667,101.00444444444445,,,,,0,0,0,0.0,0.0,0.375,0.0,201805,2018,5,6,0,0,915.8167418812494,22602
20180507,9.869444444444444,14.2,4.566666666666666,-5.0125,36.083333333333336,52.66666666666666,23.66666666666667,0.0,0.0,0.0,13.0,14.027777777777779,24.66666666666667,27.662500000000005,101.59305555555555,,,,,0,0,0,0.0,0.0,0.04166666666666666,0.4166666666666667,201805,2018,5,7,1,0,810.9851732540371,24213
20180508,14.875694444444447,21.3,6.533333333333334,0.2895833333333333,38.72916666666666,58.0,25.0,0.0,0.0,0.0,21.291666666666664,12.402777777777779,21.0,27.59583333333333,101.63340277777776,,,,,0,0,0,0.0,0.0,0.0,0.3333333333333333,201805,2018,5,8,1,0,853.5975816789661,28863
20180509,18.713888888888892,26.23333333333333,10.3,4.462500000000001,41.59722222222222,66.33333333333333,20.33333333333333,0.0,0.0,0.0,11.798611111111107,9.291666666666668,15.666666666666664,21.68541666666667,101.2577777777778,25.2,,,,0,0,0,0.0,0.125,0.0,0.5416666666666666,201805,2018,5,9,1,0,868.0577521845391,29869
20180510,17.9,21.133333333333336,9.333333333333334,8.973611111111113,56.55555555555557,79.66666666666667,42.0,0.2,0.08333333333333333,1.0,20.25,22.930555555555554,31.0,20.337500000000006,100.02680555555555,,,,,1,0,0,0.0,0.0,0.2916666666666667,0.20833333333333331,201805,2018,5,10,1,0,759.3770741150443,21696
20180511,7.427777777777778,11.733333333333334,3.266666666666666,-4.002777777777776,45.45833333333334,59.33333333333334,29.33333333333333,0.0,0.0,0.0,27.652777777777768,13.444444444444446,20.33333333333333,27.662500000000005,101.27347222222221,,,,,0,0,0,0.0,0.0,0.16666666666666666,0.2916666666666667,201805,2018,5,11,1,0,769.3967098619992,23768
20180512,11.269444444444444,16.733333333333334,4.1000000000000005,-2.283333333333333,42.09722222222222,73.33333333333333,23.33333333333333,0.0,0.0,0.0,20.92361111111111,6.6805555555555545,10.666666666666666,28.16666666666667,101.47013888888887,,,,,0,0,0,0.0,0.0,0.125,0.375,201805,2018,5,12,0,0,891.7089256865912,24760
20180513,14.897222222222226,21.266666666666666,6.2,-0.2930555555555556,39.15277777777777,74.0,18.666666666666668,0.0,0.0,0.0,20.006944444444443,7.597222222222222,14.666666666666664,27.662500000000005,101.19888888888892,,,,,0,0,0,0.0,0.0,0.0,0.4583333333333333,201805,2018,5,13,0,0,926.9746503496505,22880
20180514,18.36388888888889,24.33333333333333,11.866666666666665,6.1416666666666675,48.013888888888886,74.66666666666667,25.0,0.0,0.0,0.0,21.51388888888889,17.63888888888889,25.66666666666667,27.662500000000005,100.48347222222223,,,,,0,0,0,0.0,0.0,0.0,0.5416666666666666,201805,2018,5,14,1,0,846.4496756796153,27442
20180515,15.966666666666667,20.166666666666668,9.8,7.3277777777777775,60.73611111111111,91.66666666666669,25.0,1.05,0.125,1.0,22.847222222222214,13.236111111111107,21.33333333333333,18.666666666666675,100.41249999999998,,,,,1,0,0,0.0,0.0,0.25,0.16666666666666666,201805,2018,5,15,1,0,757.0531409958121,21490
20180516,13.502777777777776,22.3,3.7000000000000006,1.6527777777777781,45.319444444444436,59.0,34.333333333333336,0.0,0.0,0.0,12.125,12.847222222222225,18.666666666666668,27.662500000000005,101.17458333333332,,,,,0,0,0,0.0,0.0,0.0,0.625,201805,2018,5,16,1,0,812.4872380161861,28914
20180517,14.269444444444444,17.266666666666666,8.233333333333333,4.297222222222222,52.37499999999999,78.0,36.66666666666666,0.0,0.0,0.0,9.652777777777775,14.791666666666664,22.33333333333333,20.100000000000012,101.26749999999996,,,,,1,0,0,0.0,0.0,0.20833333333333331,0.3333333333333333,201805,2018,5,17,1,0,783.900143440362,27189
20180518,10.597222222222225,15.966666666666667,4.266666666666667,-4.798611111111111,35.62499999999999,53.66666666666666,21.33333333333333,0.0,0.0,0.0,7.756944444444443,9.5,15.666666666666664,27.662500000000005,102.39222222222223,,,,,0,0,0,0.0,0.0,0.16666666666666666,0.25,201805,2018,5,18,1,0,807.5351944384097,27618
20180519,12.345833333333333,20.133333333333333,6.433333333333334,3.3652777777777776,59.97222222222222,94.33333333333331,24.0,8.4,0.3333333333333333,1.0,14.027777777777779,15.861111111111114,27.66666666666667,21.602083333333336,101.5127777777778,,,,,2,0,0,0.08333333333333333,0.3333333333333333,0.25,0.04166666666666666,201805,2018,5,19,0,0,802.0554468362687,13797
20180520,15.74861111111111,19.966666666666672,12.166666666666664,8.898611111111109,67.97222222222221,97.33333333333331,34.333333333333336,8.549999999999999,0.25,1.0,22.73611111111111,11.611111111111107,18.666666666666668,23.485416666666666,100.70125000000002,,,,,1,0,0,0.08333333333333333,0.3333333333333333,0.20833333333333331,0.08333333333333333,201805,2018,5,20,0,0,923.5170927612892,20418
20180521,17.415277777777778,24.766666666666666,9.133333333333333,5.748611111111112,48.80555555555554,74.0,26.66666666666667,0.0,0.0,0.0,24.25,14.347222222222225,23.33333333333333,28.16666666666667,101.31097222222223,25.0,,,,0,0,0,0.0,0.0,0.125,0.25,201805,2018,5,21,1,1,942.529879831114,24632
