"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 12:00","2019","01","05","12:00","1,9","","0,0","","88","","","","3","","9","","16,1","","99,95","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 13:00","2019","01","05","13:00","2,0","","0,1","","87","","","","36","","9","","16,1","","99,91","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 14:00","2019","01","05","14:00","2,1","","0,1","","87","","","","2","","6","","16,1","","99,90","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 15:00","2019","01","05","15:00","2,0","","0,1","","87","","","","1","","8","","16,1","","99,91","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 16:00","2019","01","05","16:00","1,9","","0,0","","88","","","","33","","8","","16,1","","99,98","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 17:00","2019","01","05","17:00","2,0","","0,2","","87","","","","36","","1","","19,3","","99,95","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 18:00","2019","01","05","18:00","1,7","","0,0","","89","","","","31","","3","","19,3","","100,02","","","","","","Pluie"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 19:00","2019","01","05","19:00","1,6","","0,2","","90","","","","29","","5","","24,1","","100,08","","","","","","Nuageux"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 20:00","2019","01","05","20:00","1,5","","0,0","","90","","","","25","","4","","24,1","","100,11","","","","","","ND"
"-73,74","45,47","MONTREAL INTL A","7025251","2019-01-05 21:00","2019","01","05","21:00","1,3","","-0,2","","90","","","","20","","8","","19,3","","100,06","","","","","","ND"
